period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2020-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2020-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62253,Oak Leaf Solar XXIV LLC (CSG),53967,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Arapahoe,39.637,-104.561,1.5,2019-01,,MW
2019-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2020-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62254,Oak Leaf Solar XXVI LLC,53970,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Denver,39.899,-104.659,1.5,2019-01,,MW
2019-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2020-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62255,Oak Leaf Solar XXVIII LLC (CSG),53973,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Weld,40.237,-104.779,1.5,2019-06,,MW
2019-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-12,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2020-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
2019-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,60025,Greenbacker Renewable Energy Corporation,62256,Oak Leaf Solar XXIII LLC (CSG),53966,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Adams,39.80165,-104.62146,1.5,2019-01,,MW
